doc_type	doc_id	num	date_str	description	url_metadata	lang	decision_details_title	decision_details_body
lk_cabinet_decisions	2026-07-06-009-en	9	2026-07-06	Appointment to the Post of Commissioner of Probation	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14053	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- Ms. U.L. Mathisha Jinanjalie Jayathilake, Grade I Officer of the Sri Lanka Administrative Service, presently serving as the Director (Development) of the Ministry of Justice and National Integration, has been identified as suitable for the Post of Commissioner of Probation which is vacant at present. Accordingly, the proposal made by the Minister of Women and Child Affairs to appoint                 Ms. U.L. Mathisha Jinanjalie Jayathilake, to the Post of Commissioner of the Department of Probation and Child Care Services with immediate effect, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-008-en	8	2026-07-06	Submission of Regulations issued under the Imports and Exports (Control) Act, No. 1 of 1969, to Parliament for approval	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14052	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- The Cabinet, at its meeting held on 2026-03-30, granted approval for making it mandatory to obtain Export Control License for items such as scrap metal products, various metal replicas and metal scrap in order to prevent illegal export of such goods with a view to protecting local industrialists. The Imports and Exports (Control) Regulations, No.05 of 2026 have been published in the Gazette Extraordinary Notification No.2493/03 dated 2026-06-15, to give effect to that decision.Further, the Imports and Exports (Control) Regulations, No.06 of 2026 have been published in the Gazette Extraordinary Notification No.2493/39 dated 2026-06-18 under the provisions of the Import and Export (Control) Act, No.1 of 1969, amending the Special Import License and Payment Regulations, No.1 of 2011, dated 2012-01-02, enabling to introduce new provisions to ensure that goods imported under the Advance Payment, which is an approved payment system for international trade, are brought into Sri Lanka within the prescribed period of 180, 365 or 730 days from the date of remittance of payment, as specified in the relevant regulations. Accordingly, the proposal made by the Hon. President, in his capacity as the Minister of Finance, Planning and Economic Development, to submit the Regulations published in the said Gazette Notifications to Parliament for approval, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-007-en	7	2026-07-06	Expanding the scope of the Kandy City Wastewater Management Project	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14051	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- The Kandy City Wastewater Management Project has been implemented under 04 packages since 2010 under a Loan Agreement signed with the Japan International Cooperation Agency. Approval was granted at the Cabinet meeting held on 2026-01-12 to extend the project period of the said project from 2025-01-01 to 2027-08-31. Based on the results of a feasibility study conducted at the request of the Vice-Chancellor of the University of Peradeniya to include the University of Peradeniya premises in the scope of the said project, it has been identified that the said University can also be included in the scope of the project. Accordingly, the proposal made by the Minister of Housing, Construction and Water Supply to include the University of Peradeniya under the scope of the Kandy City Wastewater Management Project, to secure Rs.800 million from the loan of the Japan International Cooperation Agency and the remaining Rs.1,200 million from local funds, out of the estimated cost of Rs.2,000 million, and to further extend the project period up to 2027-12-31, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-006-en	6	2026-07-06	Payment of compensation for patients who lost vision following the administration of Prednisolone Acetate medication after eye surgeries	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14050	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- There have been reports of several patients who underwent eye surgeries at the Nuwara Eliya District General Hospital losing or further deteriorating their eyesight due to the use of Prednisolone Acetate Ophthalmic Suspension during the period between 2023-03-03 and 2023-05-16. Based on the results of an investigation into that matter, compensation has been provided to 17 patients who lost their eyesight after undergoing eye surgeries at the Nuwara Eliya District General Hospital by now. In addition, the Expert Technical Committee appointed to examine and report on patients who suffered eye problems due to the use of the Prednisolone Acetate Ophthalmic Suspension during eye surgeries at hospitals other than the Nuwara Eliya District General Hospital during the relevant period, has recommended the payment of compensation for 04 more patients as well, who became blind. Accordingly, taking into account the matters furnished by the Minister of Health and Mass Media, it was decided to grant the concurrence of the Cabinet to provide compensation for the four patients at the rate of one million Rupees per patient.
lk_cabinet_decisions	2026-07-06-005-en	5	2026-07-06	Further expansion of the Vessel Monitoring System for Multi-Day Fishing Vessels and IDAY Fishing Vessels in Sri Lanka	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14049	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- A major challenge faced by Sri Lanka, as well as many fishing nations around the world, is suppression of illegal, unreported and unregulated fishing and other unlawful activities carried out using fishing vessels including drug trafficking, human trafficking, and the transport of illegal cargo. Various measures have been taken at the local, regional and international levels to combat this situation. At the regional level, Sri Lanka is a member of the Indian Ocean Tuna Commission, and according to the rules of the Commission, every fishing vessel engaged in international waters are required to be continuously monitored by the Vessel Monitoring System (VMS). Currently, out of the 5,200 registered multi-day fishing vessels operating in Sri Lanka, 4,200 multi-day fishing vessels have been equipped with monitoring systems, which were received as a Grant from the Australian Government. Since it is mandatory to install VMS for every newly registered multi-day fishing vessel after 2021-01-01, vessel owners purchase and install VMS equipment in vessels registered from that date. There are approximately 1,500 multi-day fishing vessels and IDAY fishing vessels without VMS that were registered as multi-day fishing vessels before 2021-01-01 and are operating in domestic waters and sometimes in international waters. Of these, 400 vessels with a length of more than 34 feet can be used for fishing or other activities in international waters at any time. In addition, remaining 1,100 vessels are those that do not have sufficient technical suitability to remain at sea for extended periods, given their engine capacity and fuel capacity. Accordingly, the proposal made by the Minister of Fisheries, Aquatic and Ocean Resources to make it mandatory for those 1,500 vessels to install appropriate monitoring systems and for the Government to bear the cost thereof, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-004-en	4	2026-07-06	‘Sri Lanka Expo 2027’ International Exhibition	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14048	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- The Cabinet, at its meeting held on 2026-04-27, granted approval to hold the ‘Sri Lanka Expo 2027’ International Exhibition from 2027-01-14 to 2027-01-17. Quotations have been invited to select an entity for Event Management of the said Exhibition and 03 bids have been received for the same. The proposal made by the Minister of Industry and Entrepreneurship Development to award the said procurement to Lanka Exhibition and Conference Services (Pvt) Limited (LECS) JV with Aitken Spence Travels (Pvt) Ltd. (ASTL), as the substantially responsive bidder, at a sum of Rs.178.71 million (inclusive of VAT), based on the recommendation submitted by the Cabinet Appointed Consultant Procurement Committee after evaluating the said bids, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-003-en	3	2026-07-06	Awarding Consultancy Service Contract for carrying out a structural analysis of the existing road-cum-aqueduct structure located at 3+685km of the Right Bank Canal under the Rajanganaya Irrigation Scheme	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14047	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- The aqueduct structure across the Angamuwa spill canal at 3+685km of the Right Bank Canal of the Rajanganaya Irrigation Scheme has been constructed in the year 1966 integrating the road connecting the Rajanganaya Reservoir to the Rajanganaya Junction on the Puttalam-Anuradhapura road. As about 60 years have lapsed since the construction of the said structure and the number of vehicles travelling from the Rajanganaya Reservoir to the Rajanganaya Junction has increased significantly, the existing integrated road- cum-aqueduct structure has severely deteriorated. Under the circumstances, the Road Development Authority has agreed to construct a separate new bridge across the Angamuwa spill canal to meet the current traffic requirements, and a comprehensive structural analysis needs to be carried out expeditiously to determine whether the aqueduct structure can be rehabilitated or if not, whether the structure should be reconstructed. Accordingly, the proposal made by the Minister of Agriculture, Livestock, Lands and Irrigation to award the consultancy service contract for carrying out the analysis to the Central Engineering Consultancy Bureau, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-002-en	2	2026-07-06	Implementation of the World Habitat Day Programme	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14046	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- The United Nations has declared the first Monday of October every year as World Habitat Day. World Habitat Day is celebrated with the aim of drawing the attention of all stakeholders to the problems, alternative solutions and emerging trends related to housing and human settlement development and to raise awareness among all stakeholders through the establishment of a national-level dialogue, thereby ensuring the reach of benefits of such efforts to all people without delay. World Habitat Day 2026 falls on 05 October, and its theme has been declared as 'Adequate Housing for all'. The Ministry in charge of the subject of Housing, as the Sri Lankan representative institution of the United Nations Human Settlements Programme, which implements World Habitat Day worldwide, has planned to organize the World Habitat Day celebration programme this year as well, with the participation of relevant Ministries and all Institutions. Accordingly, the proposal made by the Minister of Housing, Construction and Water Supply to implement the World Habitat Day Programme 2026 in collaboration with the relevant Ministries and Institutions, was approved by the Cabinet.
lk_cabinet_decisions	2026-07-06-001-en	1	2026-07-06	Commencement of a Bus Sector Clustering Pilot Programme	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14045	en	Press briefing of Cabinet Decision taken on 2026-07-06 (Subject to Confirmation at the next Meeting)	- Bus transport is the main mode of transport used to meet the daily passenger transportation requirements of the country, and the said service is operated by the Sri Lanka Transport Board and a large number of independent private bus operators. As a result of the said operational mode being operated in providing passenger transport service, many problems have arisen such as excessive competition, poor adherence to scheduled timetables, excessive concentration of buses on certain routes, unsafe driving practices, inconvenience faced by passengers, traffic congestion, service imbalances and inefficient use of resources. As a successful solution to such problems, 'Bus Sector Clustering' has been introduced in many countries of the world and bus services operating in the same transport corridor or geographical area are operated under an integrated management. It has been identified that the introduction of bus sector clustering, a method of managing bus services operating on interconnected routes not as separate and independent operating units but as an integrated and coordinated service cluster, to Sri Lanka has the potential to provide an effective passenger transport service and minimize many of the operational and social problems currently existing in the bus sector. Accordingly, taking into account the matters submitted by the Minister of Transport, Highways and Urban Development, the Cabinet granted its concurrence for the implementation of a bus sector clustering pilot programme in bus corridors covering bus routes 170, 177 and 190 with the participation of relevant stakeholders in the first instance and to further expand the said programme based on its results.
lk_cabinet_decisions	2026-06-30-015-en	15	2026-06-30	Obtaining financial assistance of the Government of India for the implementation effort of rehabilitation and reconstruction programmes in Sri Lanka in the aftermath of the Cyclone 'Ditwah'	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14044	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- The reconstruction needs of about US$ 3.5 billion have been identified for the physical damage of US$ 2.1 billion and economic damage of US$ 1.4 billion as a result of the impact caused to Sri Lanka in November 2025 by Cyclone 'Ditwah'. During the disaster period, the Government of India provided the necessary assistance for disaster relief and emergency response activities under 'Operation Sagar Bandhu'. At the discussion held during the visit of the Hon. Minister of Foreign Affairs of India to Sri Lanka on 2025-12-22, it was agreed to provide a disaster relief package to Sri Lanka under 'Operation Sagar Bandhu'. Under this, the Government of India has proposed a relief package of US$ 450 million in the form of a line of credit of US$ 350 million and a grant of US$ 100 million. It has further been agreed that the credit facility of US$ 350 million will be provided in the form of a long‑term line of credit of US$ 250 million and a short-term line of credit of US$ 100 million, and a grant of US$ 100 million will be provided so as to cover the areas of infrastructure, connectivity, health, education, housing, water supply and disaster management. Accordingly, the proposal made by the Hon. President in his capacity as the Minister of Finance, Planning and Economic Development to enter into relevant agreements between the two parties to obtain the proposed credit facility, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-014-en	14	2026-06-30	Purchase of Paddy in the Yala Season 2026	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14043	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- The proposal made by the Minister of Agriculture, Livestock, Land and Irrigation to secure provisions of Rs.6,000 million to implement the programme for the purchase of Paddy for the Yala Season 2026, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-013-en	13	2026-06-30	Automating the operations of the Bank Supervision Department of the Central Bank of Sri Lanka	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14042	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- The Bank Supervision Department of the Central Bank of Sri Lanka carries out regulation and supervision activities of licensed banks with the aim of ensuring the stability and soundness of the banking system. In order to accomplish those functions, extensive interactions are maintained with licensed banks and other stakeholders, and a large number of regulatory and supervisory documents are prepared, reviewed, stored and retrieved. The majority of these functions are performed through physical records management, and the implementation of a technology-driven supervisory solution to improve the efficiency of these functions has been identified as a priority for the Bank Supervision Department. Accordingly, based on a needs assessment conducted with the technical assistance of the Asian Development Bank, the proposal made by the                        Hon. President in his capacity as the Minister of Finance, Planning and Economic Development to implement the procurement process for the provision of a technology-driven supervisory solution for the Bank Supervision Department of the Central Bank of Sri Lanka, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-012-en	12	2026-06-30	Appointment to the Post of Director General of Meteorology	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14041	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- The post of Director General of the Department of Meteorology is currently vacant. Accordingly, the proposal made by the Hon. President in his capacity as Minister of Defence to appoint Mr. A.L.K. Wijemannage, the most senior Officer in the Special Grade of the Sri Lanka Scientific Service serving in the Department, who is currently serving as the Additional Director General of the Department, to the post of Director General of the Department of Meteorology with immediate effect, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-011-en	11	2026-06-30	Elimination of Rabies and Registration of Dogs Bill	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14040	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- Approval has been granted at the Cabinet meeting held on 2025-09-22 to prepare a Bill to consolidate the Rabies Ordinance (Chapter 476) and the Dog Registration Ordinance (Chapter 477) with the objective of controlling the dog population, regularizing and making mandatory the administration of rabies vaccination for dogs, strengthening legal provisions relating to the registration of dogs, clarifying the powers and responsibilities of the institutions responsible for those functions, and establishing a mechanism for the implementation of those responsibilities. Accordingly, the clearance of the Attorney General has been received for the Elimination of Rabies and Registration of Dogs Bill prepared by the Legal Draftsman. The proposal made by the Minister of Public Administration, Provincial Councils and Local Government to publish the said Bill in the Government Gazette and thereafter submit the same to Parliament for approval, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-010-en	10	2026-06-30	Completion of the Construction of the Four-Storied Building of the National Hospital, Kandy	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14039	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- During the COVID-19 pandemic in 2021, a project for the construction of a pre‑fabricated four-storied building with 50 negative pressure isolation rooms for the Kandy National Hospital was initiated at an estimated cost of US$ 1.2 million (approximately Rs.236 million). The project was financed through a grant from the SAARC Development Fund. During the implementation of the project, the original scope of the project was revised to reduce the number of isolation rooms from 50 to 23, and to construct a 25-bed male ward and a 20-bed female ward, thereby increasing the total bed capacity from 50 to 68. Construction work worth Rs.282.24 million has been completed so far. Accordingly, the proposal made by the Minister of Health and Mass Media to revise the total cost estimate of the project to Rs.1,094.22 million and to extend the project period to 2027-12-31, to enable the completion of the project, was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-009-en	9	2026-06-30	The Project for the Development of the Jaffna Town Hall Building	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14038	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- Approval has been granted at the Cabinet meeting held on 2019-09-10 to award the contract for the construction of the Jaffna Town Hall Building to M/s Central Engineering Services (Pvt.) Ltd. The said construction work commenced on 2019-10-10 and has achieved about 70% physical progress as of 2022. However, owing to the economic crisis faced by the country in 2022, the said project could not be completed within the initial contract period due to insufficient funds. Based on the recommendations of the Public Investment Monitoring and Evaluation Committee, it has been planned to complete the construction of the said building up to Phase 2, including the air conditioning system. Following the said constructions, the Jaffna Municipal Council has agreed to take over the building to carry out the functions of the Jaffna Municipal Council. Accordingly, the proposal made by the Minister of Transport, Highways and Urban Development to complete the works up to Phase 2 of the Jaffna Municipal Council Building construction project, by M/s Central Engineering Services (Pvt.) Ltd, the contractor of the said project, at a revised cost estimate of Rs.1,958.85 million (excluding taxes), was approved by the Cabinet.
lk_cabinet_decisions	2026-06-30-008-en	8	2026-06-30	Procurement for the construction of section 1 (Kurunegala to Galewela) of the road section of phase 4 (Kurunegala to Dambulla) of the Central Expressway Project	https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=14037	en	Press briefing of Cabinet Decision taken on 2026-06-30 (Subject to Confirmation at the next Meeting)	- Approval has been granted at the Cabinet meeting held on 2026-03-03 for the construction of the road section of Phase 4 of the Central Expressway Project, from Kurunegala to Dambulla. The Cabinet Appointed Special Committee on Economic Management having discussed the sources of funding, decided to implement the Phase 4 of road section of the Central Expressway Project in two Phases, and to implement the Phase 1 of road section of 38.5 km from Kurunegala to Galewela (Ch. 78+000 km to Ch. 116+500 km) using the funds of the Government of Sri Lanka. Accordingly, the proposal made by the Minister of Transport, Highways and Urban Development to implement the procurement process to enable the implementation of Phase 1 (Kurunegala to Galewela) of the road section of Phase 4 of the Central Expressway Project through local contractors, was approved by the Cabinet.
